id,dc.degree.name,Field,Department,College,dc.degree.discipline,dc.identifier.uri,dc.date.copyright,,,Comment
46294,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/40488,5/1/1985,Home Economics,1985,
45882,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/40513,7/16/1985,Home Economics,1985,
46431,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/40877,3/20/1986,Home Economics,1986,
45274,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/39707,11/26/1986,Home Economics,1986,
45348,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/39703,5/1/1987,Home Economics,1987,
44970,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/39716,8/18/1987,Home Economics,1987,
44544,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/39710,6/6/1988,Home Economics,1988,
43176,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/37826,8/9/1990,Home Economics,1990,
41735,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/36254,2/19/1992,Home Economics,1992,
8967,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/6811,6/5/1992,Home Economics,1992,
41145,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/36360,11/13/1992,Home Economics,1992,
39894,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/35020,3/30/1995,Home Economics and Education,1995,
39406,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34368,4/17/1995,Home Economics and Education,1995,
40262,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/35250,4/24/1995,Home Economics and Education,1995,
39743,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34681,11/3/1995,Home Economics and Education,1995,
39744,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34680,12/5/1995,Home Economics and Education,1995,
39630,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34580,1/12/1996,Home Economics and Education,1996,
40021,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34852,5/17/1996,Home Economics and Education,1996,
39410,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/34386,3/18/1997,Home Economics and Education,1997,
38268,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/33187,5/4/1999,Home Economics and Education,1999,
37716,Doctor of Philosophy (Ph. D.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/32560,11/29/2000,Home Economics and Education,2000,
37610,Master of Science (M.S.),Family Resource Management,Family Resource Management,,Health and Human Sciences,http://hdl.handle.net/1957/32280,5/6/2002,Home Economics and Education,2002,
30904,Master of Science (M.S.),Food and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26125,,,1904,
30962,Master of Science (M.S.),Food Science and Technology,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26183,12/5/1988,,1988,
22192,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/18457,0,,1904,
30795,Master of Arts (M.A.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26129,,,1904,
30801,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26124,,,1904,
30803,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26154,,,1904,
30805,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26070,,,1904,
30821,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26155,,,1904,
30822,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26461,,,1904,
31084,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26242,,,1904,
31089,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26248,,,1904,
31548,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26454,,,1904,
30799,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26068,1931,,1909,
30820,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26065,6/3/1929,,1929,
30826,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26066,6/3/1929,,1929,
30984,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26184,5/15/1933,,1933,
30989,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26247,7/25/1933,,1933,
30670,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26283,5/11/1950,,1950,
30703,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26301,5/11/1951,,1951,
31251,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26318,5/14/1951,,1951,
30769,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26438,7/31/1959,,1959,
30772,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26441,5/2/1960,,1960,
31770,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26659,4/6/1961,,1961,
31249,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26443,5/11/1961,,1961,
31768,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26667,7/27/1962,,1962,
31438,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26681,4/13/1964,,1964,
31724,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26777,8/7/1964,,1964,
31432,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26786,5/14/1966,,1966,
31711,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26811,12/1/1967,,1967,
31704,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26800,12/13/1967,,1967,
31541,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26805,1/24/1968,,1968,
31350,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26820,7/30/1968,,1968,
31128,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26819,2/15/1969,,1969,
32668,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/28162,11/25/1969,,1969,
31356,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26840,12/17/1970,,1970,
31496,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26885,6/4/1971,,1971,
31004,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26842,8/6/1971,,1971,
30834,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26841,8/31/1971,,1971,
31213,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26940,5/7/1973,,1973,
31143,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26967,12/18/1974,,1974,
31181,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26960,5/12/1975,,1975,
31191,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27016,6/19/1975,,1975,
31061,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26977,3/18/1976,,1976,
31304,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27018,4/22/1976,,1976,
31173,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27242,6/2/1976,,1976,
31286,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27140,3/17/1977,,1977,
31200,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27226,5/4/1977,,1977,
31617,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27321,7/1/1977,,1977,
31568,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27339,7/8/1977,,1977,
31176,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27235,7/22/1977,,1977,
30864,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27270,7/27/1977,,1977,
31619,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27309,8/11/1978,,1978,
31609,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27356,1/10/1979,,1979,
32670,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/28159,5/24/1979,,1979,
30950,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26161,5/25/1979,,1979,
31675,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27313,6/8/1979,,1979,
31077,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27373,8/10/1979,,1979,
31021,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27361,12/14/1979,,1979,
31664,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27318,3/5/1980,,1980,
31076,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27372,3/28/1980,,1980,
30498,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27475,6/6/1980,,1980,
30497,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27476,7/30/1980,,1980,
30520,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/25998,5/22/1981,,1981,
30516,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/25960,7/23/1981,,1981,
30514,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27467,1/29/1982,,1982,
30526,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27470,3/3/1982,,1982,
30450,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27482,4/30/1982,,1982,
30540,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27464,5/21/1982,,1982,
30539,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27472,6/2/1982,,1982,
30607,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27446,9/13/1982,,1982,
31063,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/26181,6/30/1983,,1983,
31546,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27163,7/6/1983,,1983,
31034,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27268,10/25/1983,,1983,
31533,Master of Science (M.S.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27156,11/16/1983,,1983,
31489,Doctor of Philosophy (Ph. D.),Foods and Nutrition,Foods and Nutrition,,Health and Human Sciences,http://hdl.handle.net/1957/27363,12/9/1983,,1983,
